                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                 2.7879,                 4.7412,                 1.9058,                0.50967,                0.52247,                0.50678,                0.21898,                  3.608,                 5.1831,                  2.753,              0.0009968,              0.0009968,              0.0009968
                    154,                 3.0055,                 3.5483,                 2.2506,                0.54808,                0.52247,                0.53507,                0.23529,                 3.5158,                 5.0046,                 2.7244,              0.0009902,              0.0009902,              0.0009902
                    155,                 3.0154,                 4.6527,                 2.2371,                0.54808,                0.52247,                0.53507,                0.23529,                 3.5158,                 5.0046,                 2.7244,              0.0009836,              0.0009836,              0.0009836
                    156,                 3.2444,                 4.7134,                 2.2854,                0.54808,                0.52247,                0.53507,                0.23529,                 3.5158,                 5.0046,                 2.7244,               0.000977,               0.000977,               0.000977
                    157,                 3.2135,                  3.271,                 2.2285,                0.54808,                0.52247,                0.53507,                0.23529,                 3.5158,                 5.0046,                 2.7244,              0.0009704,              0.0009704,              0.0009704
                    158,                 3.1578,                 4.9202,                 2.0605,                0.54808,                0.52247,                0.53507,                0.23529,                 3.5158,                 5.0046,                 2.7244,              0.0009638,              0.0009638,              0.0009638
                    159,                 2.8101,                  3.875,                 2.3329,                0.54808,                0.52247,                0.53507,                0.23529,                 3.5158,                 5.0046,                 2.7244,              0.0009572,              0.0009572,              0.0009572
                    160,                 3.0484,                 4.0145,                 2.2753,                0.52575,                0.53933,                0.52557,                0.23575,                 3.5082,                 4.6767,                 2.7477,              0.0009506,              0.0009506,              0.0009506
                    161,                 2.8226,                 4.3423,                 1.9866,                0.52575,                0.53933,                0.52557,                0.23575,                 3.5082,                 4.6767,                 2.7477,               0.000944,               0.000944,               0.000944
                    162,                 3.1088,                 4.3189,                 2.3106,                0.52575,                0.53933,                0.52557,                0.23575,                 3.5082,                 4.6767,                 2.7477,              0.0009374,              0.0009374,              0.0009374
                    163,                 2.8281,                 5.2637,                 2.3272,                0.52575,                0.53933,                0.52557,                0.23575,                 3.5082,                 4.6767,                 2.7477,              0.0009308,              0.0009308,              0.0009308
                    164,                 2.7319,                 3.9529,                 2.2001,                0.52575,                0.53933,                0.52557,                0.23575,                 3.5082,                 4.6767,                 2.7477,              0.0009242,              0.0009242,              0.0009242
                    165,                 2.9508,                 4.6857,                 2.3516,                0.52575,                0.53933,                0.52557,                0.23575,                 3.5082,                 4.6767,                 2.7477,              0.0009176,              0.0009176,              0.0009176
                    166,                 3.0275,                 4.2359,                 2.2345,                 0.5768,                0.45787,                0.52473,                0.23922,                 3.5356,                 4.6644,                 2.7191,               0.000911,               0.000911,               0.000911
                    167,                   2.75,                 5.2389,                 2.1785,                 0.5768,                0.45787,                0.52473,                0.23922,                 3.5356,                 4.6644,                 2.7191,              0.0009044,              0.0009044,              0.0009044
                    168,                 2.5388,                 3.8756,                 1.9076,                 0.5768,                0.45787,                0.52473,                0.23922,                 3.5356,                 4.6644,                 2.7191,              0.0008978,              0.0008978,              0.0008978
                    169,                 3.0418,                 3.4658,                 2.2945,                 0.5768,                0.45787,                0.52473,                0.23922,                 3.5356,                 4.6644,                 2.7191,              0.0008912,              0.0008912,              0.0008912
                    170,                 2.6411,                 5.3137,                 1.8932,                 0.5768,                0.45787,                0.52473,                0.23922,                 3.5356,                 4.6644,                 2.7191,              0.0008846,              0.0008846,              0.0008846
                    171,                 2.7051,                 4.9415,                 1.9325,                 0.5768,                0.45787,                0.52473,                0.23922,                 3.5356,                 4.6644,                 2.7191,               0.000878,               0.000878,               0.000878
                    172,                 3.1304,                 4.4093,                 2.0888,                 0.5768,                0.45787,                0.52473,                0.23922,                 3.5356,                 4.6644,                 2.7191,              0.0008714,              0.0008714,              0.0008714
                    173,                 3.0629,                 3.4075,                 2.1382,                0.54767,                0.46348,                0.50586,                0.23142,                 3.5845,                 4.9397,                 2.7707,              0.0008648,              0.0008648,              0.0008648
                    174,                 3.0541,                  3.961,                 2.4875,                0.54767,                0.46348,                0.50586,                0.23142,                 3.5845,                 4.9397,                 2.7707,              0.0008582,              0.0008582,              0.0008582
                    175,                 3.1149,                 5.9105,                 1.9904,                0.54767,                0.46348,                0.50586,                0.23142,                 3.5845,                 4.9397,                 2.7707,              0.0008516,              0.0008516,              0.0008516
                    176,                 2.8118,                 4.0539,                 2.2009,                0.54767,                0.46348,                0.50586,                0.23142,                 3.5845,                 4.9397,                 2.7707,               0.000845,               0.000845,               0.000845
                    177,                 2.5727,                  4.127,                 2.0718,                0.54767,                0.46348,                0.50586,                0.23142,                 3.5845,                 4.9397,                 2.7707,              0.0008384,              0.0008384,              0.0008384
                    178,                 2.8601,                 4.5249,                 2.0846,                0.54767,                0.46348,                0.50586,                0.23142,                 3.5845,                 4.9397,                 2.7707,              0.0008318,              0.0008318,              0.0008318
                    179,                  2.562,                  4.256,                 1.9896,                0.59939,                0.51404,                0.53483,                0.25635,                 3.4731,                 4.4342,                 2.7572,              0.0008252,              0.0008252,              0.0008252
                    180,                 2.9154,                 4.8024,                 2.2502,                0.59939,                0.51404,                0.53483,                0.25635,                 3.4731,                 4.4342,                 2.7572,              0.0008186,              0.0008186,              0.0008186
                    181,                 3.1101,                 4.3867,                 2.1549,                0.59939,                0.51404,                0.53483,                0.25635,                 3.4731,                 4.4342,                 2.7572,               0.000812,               0.000812,               0.000812
                    182,                 2.4638,                  4.238,                 2.1691,                0.59939,                0.51404,                0.53483,                0.25635,                 3.4731,                 4.4342,                 2.7572,              0.0008054,              0.0008054,              0.0008054
                    183,                 2.6297,                 4.1268,                 2.2355,                0.59939,                0.51404,                0.53483,                0.25635,                 3.4731,                 4.4342,                 2.7572,              0.0007988,              0.0007988,              0.0007988
                    184,                 3.0775,                 4.0936,                 2.1361,                0.59939,                0.51404,                0.53483,                0.25635,                 3.4731,                 4.4342,                 2.7572,              0.0007922,              0.0007922,              0.0007922
                    185,                 2.3384,                 4.3564,                  2.061,                0.59939,                0.51404,                0.53483,                0.25635,                 3.4731,                 4.4342,                 2.7572,              0.0007856,              0.0007856,              0.0007856
                    186,                 3.0007,                 3.4821,                 2.4251,                0.59594,                0.52528,                0.54204,                 0.2603,                 3.5099,                 4.2859,                 2.7805,               0.000779,               0.000779,               0.000779
                    187,                 2.9561,                 5.4027,                 2.0017,                0.59594,                0.52528,                0.54204,                 0.2603,                 3.5099,                 4.2859,                 2.7805,              0.0007724,              0.0007724,              0.0007724
                    188,                 3.0478,                 4.8033,                 1.9723,                0.59594,                0.52528,                0.54204,                 0.2603,                 3.5099,                 4.2859,                 2.7805,              0.0007658,              0.0007658,              0.0007658
                    189,                 2.9099,                 3.8407,                 2.1919,                0.59594,                0.52528,                0.54204,                 0.2603,                 3.5099,                 4.2859,                 2.7805,              0.0007592,              0.0007592,              0.0007592
                    190,                 2.6398,                 4.7789,                 1.9002,                0.59594,                0.52528,                0.54204,                 0.2603,                 3.5099,                 4.2859,                 2.7805,              0.0007526,              0.0007526,              0.0007526
                    191,                 2.7447,                 4.4339,                 2.0983,                0.59594,                0.52528,                0.54204,                 0.2603,                 3.5099,                 4.2859,                 2.7805,               0.000746,               0.000746,               0.000746
                    192,                 2.5148,                 3.9648,                 1.9934,                0.60909,                0.52528,                0.53926,                0.26031,                 3.5442,                 4.3336,                 2.7702,              0.0007394,              0.0007394,              0.0007394
                    193,                 2.5291,                 4.3454,                 1.9447,                0.60909,                0.52528,                0.53926,                0.26031,                 3.5442,                 4.3336,                 2.7702,              0.0007328,              0.0007328,              0.0007328
                    194,                 2.4423,                 4.5804,                 1.8456,                0.60909,                0.52528,                0.53926,                0.26031,                 3.5442,                 4.3336,                 2.7702,              0.0007262,              0.0007262,              0.0007262
                    195,                 2.7737,                 4.5018,                 2.0396,                0.60909,                0.52528,                0.53926,                0.26031,                 3.5442,                 4.3336,                 2.7702,              0.0007196,              0.0007196,              0.0007196
                    196,                 2.8653,                 3.1785,                 2.1346,                0.60909,                0.52528,                0.53926,                0.26031,                 3.5442,                 4.3336,                 2.7702,               0.000713,               0.000713,               0.000713
                    197,                 2.7433,                 4.4754,                 2.1302,                0.60909,                0.52528,                0.53926,                0.26031,                 3.5442,                 4.3336,                 2.7702,              0.0007064,              0.0007064,              0.0007064
                    198,                 2.8871,                 4.0998,                 1.9482,                 0.5947,                 0.5309,                0.54951,                0.25648,                 3.6122,                 4.3955,                 2.8088,              0.0006998,              0.0006998,              0.0006998
                    199,                 2.7743,                 4.3496,                 2.0709,                 0.5947,                 0.5309,                0.54951,                0.25648,                 3.6122,                 4.3955,                 2.8088,              0.0006932,              0.0006932,              0.0006932
                    200,                 2.5942,                  4.255,                 1.9885,                 0.5947,                 0.5309,                0.54951,                0.25648,                 3.6122,                 4.3955,                 2.8088,              0.0006866,              0.0006866,              0.0006866
                    201,                 2.7344,                 3.4425,                 2.1915,                 0.5947,                 0.5309,                0.54951,                0.25648,                 3.6122,                 4.3955,                 2.8088,                0.00068,                0.00068,                0.00068
                    202,                 2.7726,                  3.603,                 2.1964,                 0.5947,                 0.5309,                0.54951,                0.25648,                 3.6122,                 4.3955,                 2.8088,              0.0006734,              0.0006734,              0.0006734
                    203,                 2.7922,                 4.3203,                 2.1696,                 0.5947,                 0.5309,                0.54951,                0.25648,                 3.6122,                 4.3955,                 2.8088,              0.0006668,              0.0006668,              0.0006668
                    204,                 2.5535,                 4.8586,                  2.095,                 0.5947,                 0.5309,                0.54951,                0.25648,                 3.6122,                 4.3955,                 2.8088,              0.0006602,              0.0006602,              0.0006602
                    205,                 2.1897,                 4.6337,                 1.9875,                0.62473,                0.51404,                0.53939,                0.25144,                 3.6148,                 4.1246,                 2.8038,              0.0006536,              0.0006536,              0.0006536
                    206,                 2.2664,                 5.0635,                 1.9082,                0.62473,                0.51404,                0.53939,                0.25144,                 3.6148,                 4.1246,                 2.8038,               0.000647,               0.000647,               0.000647
                    207,                 2.8107,                 3.8621,                 2.2527,                0.62473,                0.51404,                0.53939,                0.25144,                 3.6148,                 4.1246,                 2.8038,              0.0006404,              0.0006404,              0.0006404
                    208,                 2.9122,                 3.7795,                 2.0578,                0.62473,                0.51404,                0.53939,                0.25144,                 3.6148,                 4.1246,                 2.8038,              0.0006338,              0.0006338,              0.0006338
                    209,                 2.7346,                 4.2831,                 2.1074,                0.62473,                0.51404,                0.53939,                0.25144,                 3.6148,                 4.1246,                 2.8038,              0.0006272,              0.0006272,              0.0006272
                    210,                 2.7516,                 3.1355,                 2.0667,                0.62473,                0.51404,                0.53939,                0.25144,                 3.6148,                 4.1246,                 2.8038,              0.0006206,              0.0006206,              0.0006206
                    211,                 2.6687,                 4.0378,                 1.8809,                0.59115,                0.51966,                0.53884,                0.25186,                 3.5781,                 4.0145,                 2.7405,               0.000614,               0.000614,               0.000614
                    212,                 3.0186,                 3.8632,                 2.1365,                0.59115,                0.51966,                0.53884,                0.25186,                 3.5781,                 4.0145,                 2.7405,              0.0006074,              0.0006074,              0.0006074
                    213,                 2.8745,                  3.332,                 2.2428,                0.59115,                0.51966,                0.53884,                0.25186,                 3.5781,                 4.0145,                 2.7405,              0.0006008,              0.0006008,              0.0006008
                    214,                  2.509,                 4.5437,                 1.9004,                0.59115,                0.51966,                0.53884,                0.25186,                 3.5781,                 4.0145,                 2.7405,              0.0005942,              0.0005942,              0.0005942
                    215,                 2.3922,                  4.207,                 1.8192,                0.59115,                0.51966,                0.53884,                0.25186,                 3.5781,                 4.0145,                 2.7405,              0.0005876,              0.0005876,              0.0005876
                    216,                 2.4475,                 4.2944,                  2.084,                0.59115,                0.51966,                0.53884,                0.25186,                 3.5781,                 4.0145,                 2.7405,               0.000581,               0.000581,               0.000581
                    217,                 2.3234,                 3.5752,                  1.931,                0.59115,                0.51966,                0.53884,                0.25186,                 3.5781,                 4.0145,                 2.7405,              0.0005744,              0.0005744,              0.0005744
                    218,                 2.7327,                  3.734,                 2.1872,                 0.5937,                0.52528,                0.54782,                0.25279,                 3.5765,                 4.0163,                 2.7434,              0.0005678,              0.0005678,              0.0005678
                    219,                 2.6429,                 3.0431,                 2.1946,                 0.5937,                0.52528,                0.54782,                0.25279,                 3.5765,                 4.0163,                 2.7434,              0.0005612,              0.0005612,              0.0005612
                    220,                 2.5927,                 5.0023,                 2.1403,                 0.5937,                0.52528,                0.54782,                0.25279,                 3.5765,                 4.0163,                 2.7434,              0.0005546,              0.0005546,              0.0005546
                    221,                 2.4489,                 3.6326,                 1.9532,                 0.5937,                0.52528,                0.54782,                0.25279,                 3.5765,                 4.0163,                 2.7434,               0.000548,               0.000548,               0.000548
                    222,                 2.3903,                  4.203,                  2.014,                 0.5937,                0.52528,                0.54782,                0.25279,                 3.5765,                 4.0163,                 2.7434,              0.0005414,              0.0005414,              0.0005414
                    223,                 2.4138,                 4.0291,                  1.944,                 0.5937,                0.52528,                0.54782,                0.25279,                 3.5765,                 4.0163,                 2.7434,              0.0005348,              0.0005348,              0.0005348
                    224,                  2.119,                 4.0054,                 1.8522,                0.56912,                0.51124,                0.53704,                0.25311,                 3.5038,                 4.0173,                 2.7178,              0.0005282,              0.0005282,              0.0005282
                    225,                 2.1654,                 4.8093,                 1.8104,                0.56912,                0.51124,                0.53704,                0.25311,                 3.5038,                 4.0173,                 2.7178,              0.0005216,              0.0005216,              0.0005216
                    226,                 2.4157,                 3.3807,                  2.124,                0.56912,                0.51124,                0.53704,                0.25311,                 3.5038,                 4.0173,                 2.7178,               0.000515,               0.000515,               0.000515
                    227,                 2.7951,                 3.9228,                 2.3521,                0.56912,                0.51124,                0.53704,                0.25311,                 3.5038,                 4.0173,                 2.7178,              0.0005084,              0.0005084,              0.0005084
                    228,                 2.4705,                  3.789,                 2.1565,                0.56912,                0.51124,                0.53704,                0.25311,                 3.5038,                 4.0173,                 2.7178,              0.0005018,              0.0005018,              0.0005018
                    229,                 2.7576,                 3.2835,                 2.1473,                0.56912,                0.51124,                0.53704,                0.25311,                 3.5038,                 4.0173,                 2.7178,              0.0004952,              0.0004952,              0.0004952
                    230,                 2.4746,                 3.9615,                 2.0591,                0.57642,                 0.5309,                0.54834,                0.25781,                 3.4937,                 3.7922,                 2.7349,              0.0004886,              0.0004886,              0.0004886
                    231,                 2.7113,                 2.8778,                 2.0022,                0.57642,                 0.5309,                0.54834,                0.25781,                 3.4937,                 3.7922,                 2.7349,               0.000482,               0.000482,               0.000482
                    232,                 2.7516,                 3.8369,                 2.0607,                0.57642,                 0.5309,                0.54834,                0.25781,                 3.4937,                 3.7922,                 2.7349,              0.0004754,              0.0004754,              0.0004754
                    233,                 2.3453,                 3.5604,                 2.0762,                0.57642,                 0.5309,                0.54834,                0.25781,                 3.4937,                 3.7922,                 2.7349,              0.0004688,              0.0004688,              0.0004688
                    234,                 2.3181,                  4.935,                 2.0288,                0.57642,                 0.5309,                0.54834,                0.25781,                 3.4937,                 3.7922,                 2.7349,              0.0004622,              0.0004622,              0.0004622
                    235,                 1.9984,                  5.327,                 1.8397,                0.57642,                 0.5309,                0.54834,                0.25781,                 3.4937,                 3.7922,                 2.7349,              0.0004556,              0.0004556,              0.0004556
                    236,                  2.471,                 4.0762,                 2.1334,                0.57642,                 0.5309,                0.54834,                0.25781,                 3.4937,                 3.7922,                 2.7349,               0.000449,               0.000449,               0.000449
                    237,                 2.4532,                 3.3613,                 2.0528,                 0.5711,                0.53486,                0.55996,                0.26755,                 3.4062,                 3.7726,                 2.6986,              0.0004424,              0.0004424,              0.0004424
                    238,                 2.6577,                 3.3026,                 2.3384,                 0.5711,                0.53486,                0.55996,                0.26755,                 3.4062,                 3.7726,                 2.6986,              0.0004358,              0.0004358,              0.0004358
                    239,                 2.5798,                 3.9345,                 2.0254,                 0.5711,                0.53486,                0.55996,                0.26755,                 3.4062,                 3.7726,                 2.6986,              0.0004292,              0.0004292,              0.0004292
                    240,                 2.2721,                 4.0766,                 1.9513,                 0.5711,                0.53486,                0.55996,                0.26755,                 3.4062,                 3.7726,                 2.6986,              0.0004226,              0.0004226,              0.0004226
                    241,                 2.3453,                 3.7628,                 1.8701,                 0.5711,                0.53486,                0.55996,                0.26755,                 3.4062,                 3.7726,                 2.6986,               0.000416,               0.000416,               0.000416
                    242,                 2.5168,                 3.7849,                 2.1552,                 0.5711,                0.53486,                0.55996,                0.26755,                 3.4062,                 3.7726,                 2.6986,              0.0004094,              0.0004094,              0.0004094
                    243,                 2.5273,                 3.9248,                 2.1327,                0.52263,                0.58146,                0.56329,                0.26835,                  3.418,                 3.8601,                 2.7136,              0.0004028,              0.0004028,              0.0004028
                    244,                 1.9927,                 4.4104,                 1.7381,                0.52263,                0.58146,                0.56329,                0.26835,                  3.418,                 3.8601,                 2.7136,              0.0003962,              0.0003962,              0.0003962
                    245,                 2.2491,                 3.9364,                 1.8333,                0.52263,                0.58146,                0.56329,                0.26835,                  3.418,                 3.8601,                 2.7136,              0.0003896,              0.0003896,              0.0003896
                    246,                 2.4842,                 3.4131,                 2.0528,                0.52263,                0.58146,                0.56329,                0.26835,                  3.418,                 3.8601,                 2.7136,               0.000383,               0.000383,               0.000383
                    247,                 2.3493,                 3.5478,                 1.9255,                0.52263,                0.58146,                0.56329,                0.26835,                  3.418,                 3.8601,                 2.7136,              0.0003764,              0.0003764,              0.0003764
                    248,                 2.4596,                 3.3277,                 1.9834,                0.52263,                0.58146,                0.56329,                0.26835,                  3.418,                 3.8601,                 2.7136,              0.0003698,              0.0003698,              0.0003698
                    249,                 2.3182,                 4.0017,                 1.9078,                0.52263,                0.58146,                0.56329,                0.26835,                  3.418,                 3.8601,                 2.7136,              0.0003632,              0.0003632,              0.0003632
                    250,                 2.6496,                 3.5426,                  2.123,                0.55529,                 0.5618,                0.56738,                0.27065,                 3.4563,                 3.7251,                 2.7395,              0.0003566,              0.0003566,              0.0003566
                    251,                 2.6963,                 3.6573,                 1.9777,                0.55529,                 0.5618,                0.56738,                0.27065,                 3.4563,                 3.7251,                 2.7395,                0.00035,                0.00035,                0.00035
                    252,                 2.1836,                 4.3867,                  1.802,                0.55529,                 0.5618,                0.56738,                0.27065,                 3.4563,                 3.7251,                 2.7395,              0.0003434,              0.0003434,              0.0003434
                    253,                 1.9822,                 3.8754,                 1.7725,                0.55529,                 0.5618,                0.56738,                0.27065,                 3.4563,                 3.7251,                 2.7395,              0.0003368,              0.0003368,              0.0003368
                    254,                 2.2247,                 3.6354,                 1.9288,                0.55529,                 0.5618,                0.56738,                0.27065,                 3.4563,                 3.7251,                 2.7395,              0.0003302,              0.0003302,              0.0003302
                    255,                 2.2565,                 3.9363,                 1.9138,                0.55529,                 0.5618,                0.56738,                0.27065,                 3.4563,                 3.7251,                 2.7395,              0.0003236,              0.0003236,              0.0003236
                    256,                 2.1956,                 3.3466,                 2.0219,                0.55661,                0.56461,                0.56934,                0.26926,                 3.4509,                 3.7086,                 2.7255,               0.000317,               0.000317,               0.000317
                    257,                 2.1982,                 3.6711,                 1.9653,                0.55661,                0.56461,                0.56934,                0.26926,                 3.4509,                 3.7086,                 2.7255,              0.0003104,              0.0003104,              0.0003104
                    258,                 2.0899,                  3.904,                 1.7605,                0.55661,                0.56461,                0.56934,                0.26926,                 3.4509,                 3.7086,                 2.7255,              0.0003038,              0.0003038,              0.0003038
                    259,                 2.1696,                 3.1295,                 1.9618,                0.55661,                0.56461,                0.56934,                0.26926,                 3.4509,                 3.7086,                 2.7255,              0.0002972,              0.0002972,              0.0002972
                    260,                 2.5838,                 4.0154,                 2.0572,                0.55661,                0.56461,                0.56934,                0.26926,                 3.4509,                 3.7086,                 2.7255,              0.0002906,              0.0002906,              0.0002906
                    261,                 2.1588,                 4.3453,                 1.9603,                0.55661,                0.56461,                0.56934,                0.26926,                 3.4509,                 3.7086,                 2.7255,               0.000284,               0.000284,               0.000284
                    262,                 1.5384,                 5.3871,                 1.4955,                0.55688,                 0.5618,                0.56862,                0.27505,                 3.3954,                 3.6661,                 2.7028,              0.0002774,              0.0002774,              0.0002774
                    263,                  2.196,                 3.6236,                 1.8938,                0.55688,                 0.5618,                0.56862,                0.27505,                 3.3954,                 3.6661,                 2.7028,              0.0002708,              0.0002708,              0.0002708
                    264,                 2.2459,                 3.7775,                 1.8856,                0.55688,                 0.5618,                0.56862,                0.27505,                 3.3954,                 3.6661,                 2.7028,              0.0002642,              0.0002642,              0.0002642
                    265,                 2.3004,                 3.4168,                 1.9289,                0.55688,                 0.5618,                0.56862,                0.27505,                 3.3954,                 3.6661,                 2.7028,              0.0002576,              0.0002576,              0.0002576
                    266,                 2.3515,                 3.9088,                 2.0129,                0.55688,                 0.5618,                0.56862,                0.27505,                 3.3954,                 3.6661,                 2.7028,               0.000251,               0.000251,               0.000251
                    267,                 1.8578,                 4.0979,                 1.5549,                0.55688,                 0.5618,                0.56862,                0.27505,                 3.3954,                 3.6661,                 2.7028,              0.0002444,              0.0002444,              0.0002444
                    268,                 2.4769,                 3.8581,                 1.8898,                0.55688,                 0.5618,                0.56862,                0.27505,                 3.3954,                 3.6661,                 2.7028,              0.0002378,              0.0002378,              0.0002378
                    269,                 2.2784,                 3.5522,                 2.0539,                0.54866,                0.55337,                0.55555,                0.26989,                 3.4163,                 3.6848,                 2.7165,              0.0002312,              0.0002312,              0.0002312
                    270,                 2.8307,                 4.8591,                 2.1515,                0.54866,                0.55337,                0.55555,                0.26989,                 3.4163,                 3.6848,                 2.7165,              0.0002246,              0.0002246,              0.0002246
                    271,                 2.3767,                 3.7375,                 2.0861,                0.54866,                0.55337,                0.55555,                0.26989,                 3.4163,                 3.6848,                 2.7165,               0.000218,               0.000218,               0.000218
                    272,                 2.4156,                  4.132,                 2.2363,                0.54866,                0.55337,                0.55555,                0.26989,                 3.4163,                 3.6848,                 2.7165,              0.0002114,              0.0002114,              0.0002114
                    273,                 2.5198,                 3.6604,                 1.7154,                0.54866,                0.55337,                0.55555,                0.26989,                 3.4163,                 3.6848,                 2.7165,              0.0002048,              0.0002048,              0.0002048
                    274,                 2.2898,                 3.2109,                 1.8752,                0.54866,                0.55337,                0.55555,                0.26989,                 3.4163,                 3.6848,                 2.7165,              0.0001982,              0.0001982,              0.0001982
                    275,                 2.6993,                 2.6388,                 2.1949,                0.50793,                0.57022,                0.53854,                0.26578,                 3.4265,                 3.6745,                 2.7325,              0.0001916,              0.0001916,              0.0001916
                    276,                 2.6841,                 3.0819,                 2.0053,                0.50793,                0.57022,                0.53854,                0.26578,                 3.4265,                 3.6745,                 2.7325,               0.000185,               0.000185,               0.000185
                    277,                 2.0999,                 3.9433,                  1.854,                0.50793,                0.57022,                0.53854,                0.26578,                 3.4265,                 3.6745,                 2.7325,              0.0001784,              0.0001784,              0.0001784
                    278,                 2.1956,                 4.6264,                 1.7266,                0.50793,                0.57022,                0.53854,                0.26578,                 3.4265,                 3.6745,                 2.7325,              0.0001718,              0.0001718,              0.0001718
                    279,                 2.6305,                 3.2868,                 2.1273,                0.50793,                0.57022,                0.53854,                0.26578,                 3.4265,                 3.6745,                 2.7325,              0.0001652,              0.0001652,              0.0001652
                    280,                 2.4784,                 3.7285,                 2.0377,                0.50793,                0.57022,                0.53854,                0.26578,                 3.4265,                 3.6745,                 2.7325,              0.0001586,              0.0001586,              0.0001586
                    281,                 1.9947,                  3.339,                 2.0771,                0.50793,                0.57022,                0.53854,                0.26578,                 3.4265,                 3.6745,                 2.7325,               0.000152,               0.000152,               0.000152
                    282,                 2.2801,                 3.5649,                 2.0106,                0.51432,                0.57708,                0.54832,                0.26834,                  3.436,                  3.638,                 2.7405,              0.0001454,              0.0001454,              0.0001454
                    283,                 2.0964,                  4.307,                 1.8905,                0.51432,                0.57708,                0.54832,                0.26834,                  3.436,                  3.638,                 2.7405,              0.0001388,              0.0001388,              0.0001388
                    284,                 2.3602,                 3.1124,                 2.0072,                0.51432,                0.57708,                0.54832,                0.26834,                  3.436,                  3.638,                 2.7405,              0.0001322,              0.0001322,              0.0001322
                    285,                 2.4063,                 3.4409,                 2.3367,                0.51432,                0.57708,                0.54832,                0.26834,                  3.436,                  3.638,                 2.7405,              0.0001256,              0.0001256,              0.0001256
                    286,                 2.3733,                  3.359,                 1.9895,                0.51432,                0.57708,                0.54832,                0.26834,                  3.436,                  3.638,                 2.7405,               0.000119,               0.000119,               0.000119
                    287,                 2.3863,                 3.5638,                 2.2807,                0.51432,                0.57708,                0.54832,                0.26834,                  3.436,                  3.638,                 2.7405,              0.0001124,              0.0001124,              0.0001124
                    288,                 2.2039,                 4.1817,                  2.016,                 0.5052,                0.57074,                0.54529,                0.26762,                  3.445,                 3.6081,                 2.7549,              0.0001058,              0.0001058,              0.0001058
                    289,                  2.107,                 3.6594,                 1.8539,                 0.5052,                0.57074,                0.54529,                0.26762,                  3.445,                 3.6081,                 2.7549,               9.92e-05,               9.92e-05,               9.92e-05
                    290,                 2.4609,                  3.251,                 2.1134,                 0.5052,                0.57074,                0.54529,                0.26762,                  3.445,                 3.6081,                 2.7549,               9.26e-05,               9.26e-05,               9.26e-05
                    291,                 1.7654,                 4.3953,                 1.7682,                 0.5052,                0.57074,                0.54529,                0.26762,                  3.445,                 3.6081,                 2.7549,                8.6e-05,                8.6e-05,                8.6e-05
                    292,                  2.618,                 5.3093,                 1.8993,                 0.5052,                0.57074,                0.54529,                0.26762,                  3.445,                 3.6081,                 2.7549,               7.94e-05,               7.94e-05,               7.94e-05
                    293,                 1.9722,                 4.6643,                  1.749,                 0.5052,                0.57074,                0.54529,                0.26762,                  3.445,                 3.6081,                 2.7549,               7.28e-05,               7.28e-05,               7.28e-05
                    294,                 2.1775,                 4.7048,                 1.8495,                0.53994,                0.55337,                0.55049,                0.25848,                 3.5338,                 3.7146,                 2.7834,               6.62e-05,               6.62e-05,               6.62e-05
                    295,                 2.0456,                 4.1672,                 1.7818,                0.53994,                0.55337,                0.55049,                0.25848,                 3.5338,                 3.7146,                 2.7834,               5.96e-05,               5.96e-05,               5.96e-05
                    296,                 2.0638,                 4.9623,                 1.8946,                0.53994,                0.55337,                0.55049,                0.25848,                 3.5338,                 3.7146,                 2.7834,                5.3e-05,                5.3e-05,                5.3e-05
                    297,                  1.992,                 5.2294,                 1.7685,                0.53994,                0.55337,                0.55049,                0.25848,                 3.5338,                 3.7146,                 2.7834,               4.64e-05,               4.64e-05,               4.64e-05
                    298,                 1.7446,                 4.5344,                 1.7492,                0.53994,                0.55337,                0.55049,                0.25848,                 3.5338,                 3.7146,                 2.7834,               3.98e-05,               3.98e-05,               3.98e-05
                    299,                 1.6327,                 4.6531,                 1.7557,                0.53994,                0.55337,                0.55049,                0.25848,                 3.5338,                 3.7146,                 2.7834,               3.32e-05,               3.32e-05,               3.32e-05
                    300,                 1.9356,                 4.9939,                 1.7507,                0.53994,                0.55337,                0.55049,                0.25848,                 3.5338,                 3.7146,                 2.7834,               2.66e-05,               2.66e-05,               2.66e-05
